ProteinA	UniProtID_A	GeneName_A	ProteinB	UniProtID_B	GeneName_B	MethodType	Method	Publication	Source
VE7_HPV16	P03129	E7	KAT2B_HUMAN	Q92831	KAT2B	direct interaction (MI:0407)	pull down (MI:0096)	Huang, SM. et al., 2002 (PMID:12163591)	BioGRID (Acc:1527706)
VE7_HPV16	P03129	E7	BRCA1_HUMAN	P38398	BRCA1	direct interaction (MI:0407)	pull down (MI:0096)	Zhang, Y. et al., 2005 (PMID:15983032)	IntAct (Acc:EBI-7675944)
VE7_HPV16	P03129	E7	BRCA1_HUMAN	P38398	BRCA1	direct interaction (MI:0407)	pull down (MI:0096)	Zhang, Y. et al., 2005 (PMID:15983032)	IntAct (Acc:EBI-7676071)
VE7_HPV16	P03129	E7	BRCA1_HUMAN	P38398	BRCA1	direct interaction (MI:0407)	pull down (MI:0096)	Zhang, Y. et al., 2005 (PMID:15983032)	IntAct (Acc:EBI-7676120)
VE7_HPV16	P03129	E7	PRS4_HUMAN	P62191	PSMC1	direct interaction (MI:0407)	pull down (MI:0096)	Berezutskaya, E. et al., 1997 (PMID:9374493)	IntAct (Acc:EBI-8633043)
VE7_HPV16	P03129	E7	JUN_HUMAN	P05412	JUN	direct interaction (MI:0407)	pull down (MI:0096)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674249)
VE7_HPV16	P03129	E7	JUN_HUMAN	P05412	JUN	direct interaction (MI:0407)	pull down (MI:0096)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674269)
VE7_HPV16	P03129	E7	PO5F1_HUMAN	Q01860	POU5F1	direct interaction (MI:0407)	pull down (MI:0096)	Brehm, A. et al., 1999 (PMID:10082529)	IntAct (Acc:EBI-6960447)
VE7_HPV16	P03129	E7	2AAA_HUMAN	P30153	PPP2R1A	direct interaction (MI:0407)	pull down (MI:0096)	Pim, D. et al., 2005(PMID:16044149 )	IntAct (Acc:EBI-7699732)
VE7_HPV16	P03129	E7	2AAA_HUMAN	P30153	PPP2R1A	physical association (MI:0915)	pull down (MI:0096)	Pim, D. et al., 2005(PMID:16044149 )	IntAct (Acc:EBI-7699844)
VE7_HPV16	P03129	E7	PP2AA_HUMAN	P67775	PPP2CA	direct interaction (MI:0407)	pull down (MI:0096)	Pim, D. et al., 2005(PMID:16044149 )	IntAct (Acc:EBI-7699747)
VE7_HPV16	P03129	E7	PP2AA_HUMAN	P67775	PPP2CA	physical association (MI:0915)	pull down (MI:0096)	Pim, D. et al., 2005(PMID:16044149 )	IntAct (Acc:EBI-7699863)
VE7_HPV16	P03129	E7	HDAC1_HUMAN	Q13547	HDAC1	physical association (MI:0915)	pull down (MI:0096)	Brehm, A. et al., 1999 (PMID:10228159)	IntAct (Acc:EBI-6983153)
VE7_HPV16	P03129	E7	HDAC2_HUMAN	Q92769	HDAC2	physical association (MI:0915)	pull down (MI:0096)	Brehm, A. et al., 1999 (PMID:10228159)	IntAct (Acc:EBI-6983169)
VE7_HPV16	P03129	E7	CDH4_HUMAN	P55283	CDH4	direct interaction (MI:0407)	pull down (MI:0096)	Brehm, A. et al., 1999 (PMID:10228159)	IntAct (Acc:EBI-6983217)
VE7_HPV16	P03129	E7	CBP_HUMAN	Q92793	CREBBP	direct interaction (MI:0407)	pull down (MI:0096)	Jansma, AL. et al., 2014 (PMID:25451029)	BioGRID (Acc:1504445)
VE7_HPV16	P03129	E7	TBP_HUMAN	P20226	TBP	direct interaction (MI:0407)	pull down (MI:0096)	Massimi, P. et al., 1997 (PMID:9349482)	IntAct (Acc:EBI-8628852)
VE7_HPV16	P03129	E7	JUNB_HUMAN	P17275	JUNB	direct interaction (MI:0407)	pull down (MI:0096)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674289)
VE7_HPV16	P03129	E7	JUND_HUMAN	P17535	JUND	direct interaction (MI:0407)	pull down (MI:0096)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674305)
VE7_HPV16	P03129	E7	FOS_HUMAN	P01100	FOS	direct interaction (MI:0407)	pull down (MI:0096)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674321)
VE7_HPV16	P03129	E7	DNJA3_HUMAN	Q96EY1	DNAJA3	direct interaction (MI:0407)	pull down (MI:0096)	Schilling, B. et al., 1998 (PMID:9683573)	IntAct (Acc:EBI-8678997)
VE7_HPV16	P03129	E7	DNJA3_HUMAN	Q96EY1	DNAJA3	direct interaction (MI:0407)	pull down (MI:0096)	Schilling, B. et al., 1998 (PMID:9683573)	IntAct (Acc:EBI-8679034)
VE7_HPV16	P03129	E7	DNJA3_HUMAN	Q96EY1	DNAJA3	direct interaction (MI:0407)	pull down (MI:0096)	Schilling, B. et al., 1998 (PMID:9683573)	IntAct (Acc:EBI-8679099)
VE7_HPV16	P03129	E7	SIVA_HUMAN	O15304	SIVA1	physical association (MI:0915)	peptide array (MI:0081)	Severino, A. et al., 2007 (PMID:17348035)	IntAct (Acc:EBI-7317446)
VE7_HPV16	P03129	E7	SIVA_HUMAN	O15304	SIVA1	physical association (MI:0915)	peptide array (MI:0081)	Severino, A. et al., 2007 (PMID:17348035)	IntAct (Acc:EBI-7317492)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	molecular sieving (MI:0071)	Wang, CY. et al., 1993 (PMID:8493578)	DIP (Acc:DIP-211E)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	fluorescence technology (MI:0051)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755168)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	fluorescence technology (MI:0051)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755190)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	fluorescence technology (MI:0051)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755228)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	fluorescence technology (MI:0051)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755251)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	fluorescence technology (MI:0051)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755293)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	fluorescence technology (MI:0051)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755331)
VE7_HPV16	P03129	E7	UBR4_HUMAN	Q5T4S7	UBR4	colocalization (MI:0403)	fluorescence microscopy (MI:0416)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728854)
VE7_HPV16	P03129	E7	CSK21_HUMAN	P68400	CSNK2A1	phosphorylation reaction (MI:0217)	enzymatic study (MI:0415)	Barbosa, MS. et al., 1990 (PMID:2153075)	IntAct (Acc:EBI-8661884)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	competition binding (MI:0405)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755486)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	competition binding (MI:0405)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755528)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	competition binding (MI:0405)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755619)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	competition binding (MI:0405)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755641)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	competition binding (MI:0405)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755678)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	comigration in non denaturing gel electrophoresis (MI:0404)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755435)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	comigration in non denaturing gel electrophoresis (MI:0404)	Chemes, LB. et al., 2010 (PMID:20088881)	IntAct (Acc:EBI-7755456)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7727565)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Barbosa, MS. et al., 1990 (PMID:2153075)	IntAct (Acc:EBI-8661932)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	direct interaction (MI:0407)	coimmunoprecipitation (MI:0019)	Davies, R. et al., 1993 (PMID:8386265)	IntAct (Acc:EBI-8658210)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674442)
VE7_HPV16	P03129	E7	UBR4_HUMAN	Q5T4S7	UBR4	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728797)
VE7_HPV16	P03129	E7	RBL1_HUMAN	P28749	RBL1	direct interaction (MI:0407)	coimmunoprecipitation (MI:0019)	Davies, R. et al., 1993 (PMID:8386265)	IntAct (Acc:EBI-8658192)
VE7_HPV16	P03129	E7	BRCA1_HUMAN	P38398	BRCA1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Zhang, Y. et al., 2005 (PMID:15983032)	IntAct (Acc:EBI-7676168)
VE7_HPV16	P03129	E7	BRCA1_HUMAN	P38398	BRCA1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Zhang, Y. et al., 2005 (PMID:15983032)	IntAct (Acc:EBI-7676208)
VE7_HPV16	P03129	E7	2AAA_HUMAN	P30153	PPP2R1A	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Pim, D. et al., 2005(PMID:16044149 )	IntAct (Acc:EBI-7700008)
VE7_HPV16	P03129	E7	PP2AA_HUMAN	P67775	PPP2CA	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Pim, D. et al., 2005(PMID:16044149 )	IntAct (Acc:EBI-7700040)
VE7_HPV16	P03129	E7	HDAC1_HUMAN	Q13547	HDAC1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Brehm, A. et al., 1999 (PMID:10228159)	IntAct (Acc:EBI-6983469)
VE7_HPV16	P03129	E7	E2F1_HUMAN	Q01094	E2F1	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Hwang, SG. et al., 2002 (PMID:11713253)	IntAct (Acc:EBI-8040155)
VE7_HPV16	P03129	E7	IKKA_HUMAN	O15111	CHUK	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Byg, LM. et al., 2012 (PMID:22776252)	IntAct (Acc:EBI-9690363)
VE7_HPV16	P03129	E7	IKKA_HUMAN	O15111	CHUK	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Byg, LM. et al., 2012 (PMID:22776252)	IntAct (Acc:EBI-9690453)
VE7_HPV16	P03129	E7	UBP11_HUMAN	P51784	USP11	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Lin, CH. et al., 2008 (PMID:18408009)	IntAct (Acc:EBI-1776920)
VE7_HPV16	P03129	E7	UBP11_HUMAN	P51784	USP11	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Lin, CH. et al., 2008 (PMID:18408009)	IntAct (Acc:EBI-1776951)
VE7_HPV16	P03129	E7	UBR4_HUMAN	Q5T4S7	UBR4	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728711)
VE7_HPV16	P03129	E7	CDN1A_HUMAN	P38936	CDKN1A	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Jones, DL. et al., 1997 (PMID:9284049)	IntAct (Acc:EBI-8617250)
VE7_HPV16	P03129	E7	CDN1A_HUMAN	P38936	CDKN1A	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Jones, DL. et al., 1997 (PMID:9284049)	IntAct (Acc:EBI-8617268)
VE7_HPV16	P03129	E7	CDN1A_HUMAN	P38936	CDKN1A	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Jones, DL. et al., 1997 (PMID:9284049)	IntAct (Acc:EBI-8617290)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005433)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005459)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005411)
VE7_HPV16	P03129	E7	EP300_HUMAN	Q09472	EP300	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Bernat, A. et al., 2003 (PMID:12970734)	IntAct (Acc:EBI-7005603)
VE7_HPV16	P03129	E7	FOXM1_HUMAN	Q08050	FOXM1	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Lüscher-Firzlaff, JM. et al., 1999 (PMID:10523841)	IntAct (Acc:EBI-866533)
VE7_HPV16	P03129	E7	KAT2B_HUMAN	Q92831	KAT2B	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Huang, SM. et al., 2002 (PMID:12163591)	IntAct (Acc:EBI-8504292)
VE7_HPV16	P03129	E7	JUN_HUMAN	P05412	JUN	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Antinore, MJ. et al., 1996 (PMID:8617242)	IntAct (Acc:EBI-8674487)
VE7_HPV16	P03129	E7	PO5F1_HUMAN	Q01860	POU5F1	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Brehm, A. et al., 1999 (PMID:10082529)	IntAct (Acc:EBI-6960567)
VE7_HPV16	P03129	E7	UBP11_HUMAN	P51784	USP11	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Lin, CH. et al., 2008 (PMID:18408009)	IntAct (Acc:EBI-1776905)
VE7_HPV16	P03129	E7	UBP11_HUMAN	P51784	USP11	physical association (MI:0915)	anti bait coimmunoprecipitation (MI:0006)	Lin, CH. et al., 2008 (PMID:18408009)	IntAct (Acc:EBI-1776937)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728111)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Dyson, N. et al., 1992 (PMID:1331501)	BioGRID (Acc:1173684)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Chen, TT. et al., 2000 (PMID:10891495)	BioGRID (Acc:2387496)
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Chen, TT. et al., 2000 (PMID:10891495)	BioGRID (Acc:2387497)
VE7_HPV16	P03129	E7	UBR4_HUMAN	Q5T4S7	UBR4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728059)
VE7_HPV16	P03129	E7	TFDP2_HUMAN	Q14188	TFDP2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728424)
VE7_HPV16	P03129	E7	RBL1_HUMAN	P28749	RBL1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728168)
VE7_HPV16	P03129	E7	E2F4_HUMAN	Q16254	E2F4	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728331)
VE7_HPV16	P03129	E7	E2F1_HUMAN	Q01094	E2F1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728242)
VE7_HPV16	P03129	E7	CDK2_HUMAN	P24941	CDK2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728565)
VE7_HPV16	P03129	E7	CCNA2_HUMAN	P20248	CCNA2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728459)
VE7_HPV16	P03129	E7	KAT2B_HUMAN	Q92831	KAT2B	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huang, SM. et al., 2002 (PMID:12163591)	BioGRID (Acc:1527707)
VE7_HPV16	P03129	E7	E2F3_HUMAN	O00716	E2F3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728294)
VE7_HPV16	P03129	E7	CCNE2_HUMAN	O96020	CCNE2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728513)
VE7_HPV16	P03129	E7	CDK1_HUMAN	P06493	CDK1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728528)
VE7_HPV16	P03129	E7	CUL2_HUMAN	Q13617	CUL2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Xu, J. et al., 2016 (PMID:27153550)	BioGRID (Acc:2449112)
VE7_HPV16	P03129	E7	NOLC1_HUMAN	Q14978	NOLC1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728096)
VE7_HPV16	P03129	E7	E2F2_HUMAN	Q14209	E2F2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728279)
VE7_HPV16	P03129	E7	Q5JSB6_HUMAN	Q5JSB6	TFDP1	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Huh, KW. et al., 2005 (PMID:16061792)	IntAct (Acc:EBI-7728387)
VE7_HPV16	P03129	E7	CUL2_HUMAN	Q13617	CUL2	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Westrich, JA. et al., 2018 (PMID:29367246)	BioGRID (Acc:2570828)
VE7_HPV16	P03129	E7	CUL3_HUMAN	Q13618	CUL3	physical association (MI:0915)	affinity chromatography technology (MI:0004)	Westrich, JA. et al., 2018 (PMID:29367246)	BioGRID (Acc:2570830)
VE7_HPV16	P03129	E7	KDM1A_HUMAN	O60341	KDM1A	direct interaction (MI:0407)	anti bait coimmunoprecipitation (MI:0006)	Yuan, L. et al., 2016 (PMID:27894088)	Manual Entry
VE7_HPV16	P03129	E7	UBR4_HUMAN	Q5T4S7	UBR4	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	RBL2_HUMAN	Q08999	RBL2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	KCMF1_HUMAN	Q9P0J7	KCMF1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	RB_HUMAN	P06400	RB1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	E2F4_HUMAN	Q16254	E2F4	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	CXCL7_HUMAN	P02775	PPBP	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	ABHDA_HUMAN	Q9NUJ1	ABHD10	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	ZER1_HUMAN	Q7Z7L7	ZER1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	SYSM_HUMAN	Q9NP81	SARS2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	TEFM_HUMAN	Q96QE5	TEFM	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	DIK2A_HUMAN	Q8NDZ4	DIPK2A	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	PTN14_HUMAN	Q15678	PTPN14	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	CUL2_HUMAN	Q13617	CUL2	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	TFDP1_HUMAN	Q5JSB6	TFDP1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Elizabeth, A. et al., 2012 (PMID:22232672)	Manual Entry
VE7_HPV16	P03129	E7	CCNA2_HUMAN	P20248	CCNA2	association (MI:0914)	cross-linking study (MI:0030)	Wanxia He. et al., 2003 (PMID:12970441)	Manual Entry
VE7_HPV16	P03129	E7	CAN1_HUMAN	P07384	CAPN1	physical association (MI:0915)	pull down (MI:0096)	Darnell. et al., 2007 (PMID:17977825)	Manual Entry
VE7_HPV16	P03129	E7	CAN1_HUMAN	P07384	CAPN1	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Darnell. et al., 2007 (PMID:17977825)	Manual Entry
VE7_HPV16	P03129	E7	CDN1A_HUMAN	P38936	CDKN1A	association (MI:0914)	pull down (MI:0096)	Funk. et al., 1997 (PMID:9284048)	Manual Entry
VE7_HPV16	P03129	E7	CDN1B_HUMAN	P46527	CDKN1B	physical association (MI:0915)	pull down (MI:0096)	Zerfass-Thome. et al., 1996 (PMID:8957073)	Manual Entry
VE7_HPV16	P03129	E7	CDN1B_HUMAN	P46527	CDKN1B	physical association (MI:0915)	two hybrid (MI:0018)	Zerfass-Thome. et al., 1996 (PMID:8957073)	Manual Entry
VE7_HPV16	P03129	E7	CUL1_HUMAN	Q13616	CUL1	physical association (MI:0915)	pull down (MI:0096)	Kwang-Jin Oh. et al., 2004 (PMID:15113913)	Manual Entry
VE7_HPV16	P03129	E7	UB2L3_HUMAN	P68036	UBE2L3	ubiquitination reaction (MI:0220)	ubiquitinase assay (MI:0997)	Kwang-Jin Oh. et al., 2004 (PMID:15113913)	Manual Entry
VE7_HPV16	P03129	E7	SKP2_HUMAN	Q13309	SKP2	physical association (MI:0915)	pull down (MI:0096)	Kwang-Jin Oh. et al., 2004 (PMID:15113913)	Manual Entry
VE7_HPV16	P03129	E7	DNMT1_HUMAN	P26358	DNMT1	direct interaction (MI:0407)	pull down (MI:0096)	WA Burgers. et al., 2007 (PMID:16983344)	Manual Entry
VE7_HPV16	P03129	E7	DYR1A_HUMAN	Q13627	DYRK1A	phosphorylation reaction (MI:0217)	enzymatic study (MI:0415)	Yuh-Jin Liang. et al., 2008 (PMID:18468476)	Manual Entry
VE7_HPV16	P03129	E7	DYR1A_HUMAN	Q13627	DYRK1A	physical association (MI:0915)	anti tag coimmunoprecipitation (MI:0007)	Yuh-Jin Liang. et al., 2008 (PMID:18468476)	Manual Entry
VE7_HPV16	P03129	E7	E2F6_HUMAN	O75461	E2F6	physical association (MI:0915)	tandem affinity purification (MI:0676)	Margaret McLaughlin-Drubin. et al., 2008 (PMID:18579589)	Manual Entry
VE7_HPV16	P03129	E7	E2F6_HUMAN	O75461	E2F6	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Margaret McLaughlin-Drubin. et al., 2008 (PMID:18579589)	Manual Entry
VE7_HPV16	P03129	E7	E2F6_HUMAN	O75461	E2F6	physical association (MI:0915)	detection by mass spectrometry (MI:0943)	Margaret McLaughlin-Drubin. et al., 2008 (PMID:18579589)	Manual Entry
VE7_HPV16	P03129	E7	FHL2_HUMAN	Q14192	FHL2	association (MI:0914)	pull down (MI:0096)	Beatriz Campo-Fernández. et al., 2007 (PMID:17093190)	Manual Entry
VE7_HPV16	P03129	E7	FHL2_HUMAN	Q14192	FHL2	association (MI:0914)	fluorescence microscopy (MI:0416)	Beatriz Campo-Fernández. et al., 2007 (PMID:17093190)	Manual Entry
VE7_HPV16	P03129	E7	GSTP1_HUMAN	P09211	GSTP1	association (MI:0914)	detection by mass spectrometry (MI:0943)	Anna Mileo. et al., 2009 (PMID:19826491)	Manual Entry
VE7_HPV16	P03129	E7	GSTP1_HUMAN	P09211	GSTP1	physical association (MI:0915)	pull down (MI:0096)	Anna Mileo. et al., 2009 (PMID:19826491)	Manual Entry
VE7_HPV16	P03129	E7	GSTP1_HUMAN	P09211	GSTP1	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Anna Mileo. et al., 2009 (PMID:19826491)	Manual Entry
VE7_HPV16	P03129	E7	HIF1A_HUMAN	Q16665	HIF1A	physical association (MI:0915)	coimmunoprecipitation (MI:0019)	Jason Bodily. et al., 2011 (PMID:21148070)	Manual Entry
VE7_HPV16	P03129	E7	HTRA1_HUMAN	Q92743	HTRA1	association (MI:0914)	coimmunoprecipitation (MI:0019)	Gary Clawson. et al., 2011 (PMID:18452160)	Manual Entry
VE7_HPV16	P03129	E7	IBP3_HUMAN	P17936	IGFBP3	association (MI:0914)	two hybrid array (MI:0397)	Mannhardt. et al., 2000 (PMID:10938125)	Manual Entry
VE7_HPV16	P03129	E7	IBP3_HUMAN	P17936	IGFBP3	association (MI:0914)	pull down (MI:0096)	Mannhardt. et al., 2000 (PMID:10938125)	Manual Entry
VE7_HPV16	P03129	E7	IKKA_HUMAN	O15111	CHUK	association (MI:0914)	coimmunoprecipitation (MI:0019)	Dimitry Spitkovsky. et al., 2002 (PMID:11986318)	Manual Entry
VE7_HPV16	P03129	E7	IKKB_HUMAN	O14920	IKBKB	association (MI:0914)	coimmunoprecipitation (MI:0019)	Dimitry Spitkovsky. et al., 2002 (PMID:11986318)	Manual Entry
